,uid,has_photo,sex,has_mobile,followers_count,contacts,relatives,relation,personal,activities,music,movies,tv,books,about,quotes,albums,audios,followers,friends,pages,photos,subscriptions,videos,clips_followers,age,city,country,avg_cl,trans,deg_centr,average_neighbor_degree,average_degree_connectivity,k_nearest_neighbors,degree_centrality,closeness_centrality,betweenness_centrality,diameter,average_shortest_path_length,target
6756,639489747,0,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,1.0,639489747.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6757,648173269,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,97.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,648173269.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6758,645846747,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,227.0,348.0,0.0,19.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,645846747.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6759,650073823,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650073823.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6760,650893027,1,2,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,24.0,17.0,1.0,5.0,0.0,25.0,29.0,1.0,1.0,0.5170848861283645,0.1774647887323943,0.1399999999999999,529922427.32,10.727551020408164,10.727551020408164,0.1399999999999999,0.5471049801863637,0.037391304347826,2,1,0
6761,645256943,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,119.0,1.0,0.0,0.0,1.0,645256943.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6762,643421940,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.0,74.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,643421940.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6763,646764297,1,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,646764297.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6764,645420816,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,29.0,138.0,0.0,0.0,0.0,0.0,0.0,5331.0,9.0,0.0,0.0,1.0,645420816.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6765,644142864,1,2,1.0,9.0,0,1,1,1,1,1,1,1,1,1,1,0.0,42.0,9.0,21.0,113.0,1.0,5.0,30.0,30.0,0.0,160.0,1.0,0.6955726092089728,0.3414043583535109,0.2337662337662337,485574011.77272725,10.228106461439795,10.228106461439795,0.2337662337662337,0.577549125725163,0.0383116883116883,2,1,0
6766,647124755,1,1,1.0,6.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,6.0,88.0,34.0,2.0,11.0,0.0,94.0,19.0,0.0,0.0,0.4790257378167354,0.1921946632185259,0.0985699693564862,592908179.7865169,26.599362254343607,26.599362254343607,0.0985699693564862,0.5295330698809043,0.0103612647200403,2,1,0
6767,646502167,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,38.0,274.0,0.0,0.0,0.0,0.0,17.0,1261.0,1.0,0.0,0.0,1.0,646502167.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6768,640538392,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,0.6904761904761905,0.3870967741935484,0.3928571428571428,421896129.0,4.4523809523809526,4.4523809523809526,0.3928571428571428,0.6430652680652681,0.1011904761904761,2,1,0
6769,643749659,1,1,1.0,3.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,3.0,84.0,27.0,4.0,3.0,0.0,87.0,18.0,133.0,1.0,0.5867096449180869,0.544991890833846,0.3775910364145658,505794956.4588235,43.81587112022518,43.81587112022518,0.3775910364145658,0.626817276462283,0.0074989031757281,2,1,0
6770,642209563,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,642209563.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6771,652072735,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,652072735.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6772,642799393,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,642799393.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6773,640243490,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,640243490.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6774,639850276,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,1.0,639850276.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6775,643847974,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,1158005.0,1.0,0.0,0.0,1.0,643847974.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6776,647354151,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,647354151.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6777,652531496,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,652531496.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6778,645289768,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,1.0,336649036.0,1.0,1.0,1.0,1.0,0.0,1,1,0
6779,645945130,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,645945130.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6780,641947440,1,1,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,6.0,17.0,1.0,0.0,0.0,7.0,54.0,0.0,0.0,0.6904761904761905,0.5454545454545454,0.5238095238095238,322018253.71428573,4.406666666666666,4.406666666666666,0.5238095238095238,0.7051329622758193,0.0952380952380952,2,1,0
6781,643159860,1,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,2.0,22.0,680.0,1.0,0.0,0.0,0.6666666666666666,518149408.6666667,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1,0
6782,642570036,1,2,1.0,10.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,10.0,7.0,36.0,3.0,1.0,0.0,17.0,28.0,143.0,1.0,0.5428571428571428,0.6190476190476191,0.4444444444444444,262395295.0,5.46,5.46,0.4444444444444444,0.667029267029267,0.0793650793650793,2,1,0
6783,650925883,1,2,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,46.0,90.0,2.0,3.0,0.0,47.0,47.0,0.0,0.0,0.4931919298709308,0.110655737704918,0.0758556891766882,456767107.4255319,17.598925983436853,17.598925983436853,0.0758556891766882,0.5249371277965781,0.020536540240518,2,1,0
6784,640440126,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,31.0,95.0,1.0,0.0,0.0,1.0,640440126.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6785,650925887,1,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,46.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,650925887.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6786,650827588,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650827588.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6787,646731588,1,2,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,35.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,29.0,2.0,1.0,0.0,0.0,1.0,646731588.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6788,649385799,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,15.0,5.0,0.0,1.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,1.0,649385799.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6789,651515721,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,651515721.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6790,640669517,1,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,31.0,924.0,17.0,0.0,0.0,1.0,640669517.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6791,649418576,1,1,1.0,2.0,0,1,1,1,1,1,1,1,1,1,1,1.0,14.0,2.0,60.0,8.0,21.0,4.0,4.0,62.0,0.0,1.0,1.0,0.4534808035676813,0.1117021276595744,0.0711725550435227,564624056.6507937,21.86121493997838,21.86121493997838,0.0711725550435227,0.5222701320320249,0.015226679425516,2,1,0
6792,649287504,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,649287504.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6793,639883089,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,17.0,11.0,0.0,0.0,0.0,17.0,58.0,0.0,0.0,0.8436273421567538,0.7911504424778761,0.6470588235294118,255410688.3888889,12.497949660633484,12.497949660633484,0.6470588235294118,0.7596364868860624,0.0220588235294117,2,1,0
6794,651319124,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,651319124.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6795,645650263,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,645650263.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6796,641324889,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,641324889.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6797,650893149,1,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,2.0,6.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,492949717.3333333,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1,0
6798,650860383,1,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.6666666666666666,563752129.3333334,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1,0
6799,647616358,1,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,25.0,5.0,11.0,0.0,0.0,25.0,0.0,0.0,0.0,0.7633183483183485,0.4579172610556348,0.2523076923076923,324668893.0,10.338138127304797,10.338138127304797,0.2523076923076923,0.5812815669682283,0.0311538461538461,2,1,0
6800,644339566,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,644339566.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6801,644274031,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,644274031.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6802,644568945,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,1.0,644568945.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6803,643880817,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,643880817.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6804,648894323,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,648894323.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6805,646371187,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,646371187.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6806,644339575,1,2,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,9.0,1.0,22.0,4.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,0.6746000879153052,0.601461038961039,0.4094202898550724,226368605.25,13.002576397032918,13.002576397032918,0.4094202898550724,0.641646823970809,0.0268445322793148,2,1,0
6807,646698874,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,646698874.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6808,647714687,1,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,3.0,31.0,0.0,0.0,0.5833333333333333,0.6,0.6666666666666666,354212821.25,2.388888888888889,2.388888888888889,0.6666666666666666,0.775,0.1666666666666666,2,1,0
6809,644372352,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,28.0,85.0,1.0,0.0,0.0,1.0,644372352.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6810,652105601,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,652105601.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6811,651483010,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,651483010.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6812,646371212,1,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0,539002720.5,1.0,1.0,1.0,1.0,0.0,1,1,0
6813,642996110,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,123.0,25.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,642996110.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6814,651057047,1,2,1.0,9.0,0,1,1,1,1,1,1,1,1,1,1,0.0,6.0,9.0,52.0,10.0,1.0,25.0,0.0,61.0,39.0,1.0,1.0,0.6023680191101006,0.1748878923766816,0.0950226244343891,543818734.7884616,17.50197588359353,17.50197588359353,0.0950226244343891,0.5297898438831095,0.0180995475113122,2,1,0
6815,648435609,1,2,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,97.0,29.0,2.0,51.0,0.0,98.0,39.0,0.0,0.0,0.4893136004984744,0.1428351309707242,0.0547474747474747,459843685.51,26.963003554180023,26.963003554180023,0.0547474747474747,0.51669060436133,0.0096454339311482,2,1,0
6816,647288729,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,647288729.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6817,650827675,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,5.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,153.0,1.0,0.0,0.0,1.0,560463893.5,1.0,1.0,1.0,1.0,0.0,1,1,0
6818,650532763,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,650532763.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6819,650368930,0,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12.0,46.0,0.0,0.0,0.0,0.0,24.0,32.0,1.0,0.0,0.0,1.0,650368930.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6820,648271780,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,648271780.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6821,650467237,1,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,28.0,27.0,5.0,4.0,1.0,28.0,58.0,0.0,0.0,0.5884202642823331,0.3535135135135135,0.2364532019704433,196291092.8275862,12.736250501635118,12.736250501635118,0.2364532019704433,0.5760719227113571,0.0282795110381317,2,1,0
6822,652072870,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,652072870.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6823,649680808,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,649680808.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6824,651679657,1,1,1.0,5.0,0,1,1,1,1,1,1,1,1,1,1,0.0,38.0,5.0,29.0,20.0,5.0,6.0,0.0,34.0,25.0,113.0,1.0,0.586159626539141,0.4578616352201258,0.3119429590017825,450100591.4705882,15.958849715379868,15.958849715379868,0.3119429590017825,0.6032861496769076,0.0215017825311942,2,1,0
6825,641685417,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,143.0,205.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,641685417.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6826,640931756,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,640931756.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6827,641292211,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12.0,46.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,641292211.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6828,651253686,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,651253686.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6829,652236728,1,2,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,652236728.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6830,640571322,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,640571322.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6831,651483068,1,1,1.0,3.0,0,1,1,1,1,1,1,1,1,1,1,1.0,7.0,3.0,66.0,14.0,16.0,3.0,5.0,69.0,0.0,1.0,1.0,0.3239845350423955,0.3355895974349839,0.2423178226514486,594825876.7647059,23.891391301973997,23.891391301973997,0.2423178226514486,0.5733942368155848,0.0114800329901295,2,1,0
6832,645617598,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40.0,401.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,645617598.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6833,649385919,1,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,64.0,7.0,18.0,2.0,3.0,64.0,0.0,1.0,1.0,0.4686559652468743,0.1158392434988179,0.0694638694638694,532245220.04545456,22.937713932158378,22.937713932158378,0.0694638694638694,0.5216937533293088,0.014539627039627,2,1,0
6834,643815370,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,36.0,101.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,643815370.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6835,649287629,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,649287629.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6836,650631119,1,1,1.0,100.0,0,1,1,1,1,1,1,1,1,1,1,1.0,19.0,100.0,3770.0,7.0,15.0,60.0,16.0,3870.0,0.0,1.0,1.0,0.294622162834366,0.0662920593485479,0.0299960079840319,527604295.0798403,64.3131946897173,64.3131946897173,0.0299960079840319,0.5081780160597555,0.0019438957755831,2,1,0
6837,643946447,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,643946447.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6838,647387089,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,647387089.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6839,642865109,1,2,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,62.0,5.0,1.0,5.0,0.0,63.0,16.0,106.0,1.0,0.4502554614190225,0.1920731707317073,0.0978318350079323,532839483.8064516,19.43054073466245,19.43054073466245,0.0978318350079323,0.5300042768531956,0.0150361360832011,2,1,0
6840,652138454,1,1,1.0,8.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,8.0,20.0,18.0,3.0,3.0,1.0,28.0,23.0,49.0,1.0,0.604872311827957,0.1578947368421052,0.1149193548387096,438962661.6875,13.296377368151562,13.296377368151562,0.1149193548387096,0.5378219085817201,0.029502688172043,2,1,0
6841,643389403,1,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,4.0,0.0,1769.0,1.0,0.6,0.5454545454545454,0.6,411592849.2,3.0416666666666665,3.0416666666666665,0.6,0.7409523809523809,0.1333333333333333,2,1,0
6842,644601823,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,644601823.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6843,650762210,1,1,1.0,48.0,0,1,1,1,1,1,1,1,1,1,1,1.0,13.0,48.0,176.0,10.0,19.0,0.0,7.0,224.0,0.0,1.0,1.0,0.3964993391424641,0.0952192731081641,0.0488027847122112,647769012.0753138,38.81331957456497,38.81331957456497,0.0488027847122112,0.5137088819224577,0.004013490359864,2,1,0
6844,650139624,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,650139624.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6845,642209770,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,642209770.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6846,651155435,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,651155435.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6847,647387123,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,647387123.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6848,648861686,1,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,10.0,10.0,1.0,11.0,0.0,10.0,23.0,0.0,0.0,0.3414141414141414,0.2586206896551724,0.2545454545454546,538913260.0,5.793333333333333,5.793333333333333,0.2545454545454546,0.5922655346029959,0.0828282828282828,2,1,0
6849,645060603,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,645060603.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6850,647321599,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,647321599.0,0.0,0.0,1.0,0.0,0.0,0,0,0
6851,643749888,1,1,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.0,0.0,58.0,1.0,0.0,0.0,7.0,0.0,1901538.0,145.0,0.0,0.0,1.0,643749888.0,0.0,0.0,1.0,0.0,0.0,0,0,0
